,Invoice_ID,Client_Name,Billing_Clerk,Region,Freight_Amount,Billed_Amount,Status,Region_Manager,Date_Processed,Error_Flag
6665,INV7665,Quickmove,Alex P,Montreal,4335.76,4335.76,Flagged,Nora,2023-06-11,False
6666,INV7666,Xyz Ltd,John D,Toronto,1634.43,1634.43,Pending,David,2023-11-02,False
6667,INV7667,Quickmove,Naman Goyal,Toronto,1447.28,1451.28,Pending,David,2023-08-02,True
6668,INV7668,Quickmove,Alex P,Windsor,1578.58,1578.58,Approved,Kathy,2023-12-27,False
6669,INV7669,Ab Trucks,John D,Vancouver,3894.38,3894.38,Flagged,Maria,2023-10-27,False
6670,INV7670,Abc Corp,Naman Goyal,Toronto,2526.93,2526.93,Pending,David,2023-09-22,False
6671,INV7671,Ab Trucks,Sonia M,Vancouver,2731.72,2731.72,Approved,Maria,2023-09-08,False
6672,INV7672,Abc Corp,Ravi K,Montreal,4175.11,4175.11,Approved,Nora,2023-08-01,False
6673,INV7673,Quickmove,John D,Windsor,4183.49,4183.49,Approved,Kathy,2023-07-16,False
6674,INV7674,Roadx,Naman Goyal,Vancouver,892.52,892.52,Approved,Maria,2023-04-17,False
6675,INV7675,Greenline,Alex P,Toronto,2793.86,2758.86,Flagged,David,2023-07-07,True
6676,INV7676,Quickmove,Naman Goyal,Montreal,717.49,717.49,Flagged,Nora,2023-03-15,False
6677,INV7677,Abc Corp,Alex P,Calgary,4355.79,4315.79,Pending,Steve,2023-05-15,True
6678,INV7678,Abc Corp,Ravi K,Montreal,4201.33,4201.33,Pending,Nora,2023-07-14,False
6679,INV7679,Abc Corp,Ravi K,Toronto,4261.81,4261.81,Pending,David,2023-08-06,False
6680,INV7680,Quickmove,Naman Goyal,Toronto,3553.81,3553.81,Pending,David,2023-01-02,False
6681,INV7681,Xyz Ltd,Naman Goyal,Calgary,2387.7,2387.7,Pending,Steve,2023-11-22,False
6682,INV7682,Roadx,Alex P,Montreal,2083.13,2083.13,Approved,Nora,2023-01-14,False
6683,INV7683,Xyz Ltd,Alex P,Vancouver,2036.6,2036.6,Flagged,Maria,2023-08-17,False
6684,INV7684,Greenline,John D,Vancouver,424.44,424.44,Approved,Maria,2023-10-23,False
6685,INV7685,Quickmove,John D,Montreal,4749.46,4749.46,Flagged,Nora,2023-05-21,False
6686,INV7686,Abc Corp,John D,Vancouver,2306.35,2306.35,Approved,Maria,2023-07-20,False
6687,INV7687,Roadx,Naman Goyal,Montreal,4657.56,4657.56,Approved,Nora,2023-02-20,False
6688,INV7688,Roadx,Leah T,Montreal,4408.36,4408.36,Pending,Nora,2023-09-20,False
6689,INV7689,Fastship,Leah T,Toronto,4160.19,4160.19,Flagged,David,2023-03-28,False
6690,INV7690,Greenline,Leah T,Windsor,2982.71,2982.71,Flagged,Kathy,2023-07-18,False
6691,INV7691,Xyz Ltd,Leah T,Toronto,597.62,597.62,Flagged,David,2023-09-15,False
6692,INV7692,Quickmove,John D,Vancouver,1687.17,1720.17,Pending,Maria,2023-09-30,True
6693,INV7693,Abc Corp,Naman Goyal,Windsor,3057.57,3057.57,Pending,Kathy,2023-10-04,False
6694,INV7694,Abc Corp,Leah T,Montreal,165.93,165.93,Pending,Nora,2023-01-06,False
6695,INV7695,Roadx,Ravi K,Vancouver,308.89,308.89,Pending,Maria,2023-03-13,False
6696,INV7696,Xyz Ltd,Sonia M,Calgary,3420.55,3420.55,Approved,Steve,2023-03-29,False
6697,INV7697,Greenline,Ravi K,Vancouver,4452.19,4452.19,Flagged,Maria,2023-07-17,False
6698,INV7698,Abc Corp,Naman Goyal,Windsor,4290.3,4290.3,Pending,Kathy,2023-06-16,False
6699,INV7699,Roadx,Naman Goyal,Windsor,923.91,923.91,Pending,Kathy,2023-01-04,False
6700,INV7700,Abc Corp,Sonia M,Montreal,4565.04,4567.04,Pending,Nora,2023-07-25,True
6701,INV7701,Roadx,Alex P,Calgary,3511.88,3544.88,Pending,Steve,2023-04-19,True
6702,INV7702,Greenline,Alex P,Montreal,3610.0,3610.0,Flagged,Nora,2023-05-11,False
6703,INV7703,Roadx,Alex P,Calgary,1589.8,1589.8,Approved,Steve,2023-03-28,False
6704,INV7704,Fastship,John D,Calgary,3608.38,3608.38,Approved,Steve,2023-01-08,False
6705,INV7705,Roadx,Alex P,Montreal,3577.88,3577.88,Pending,Nora,2023-11-17,False
6706,INV7706,Roadx,John D,Vancouver,3013.86,2994.86,Approved,Maria,2023-03-31,True
6707,INV7707,Quickmove,John D,Toronto,1850.71,1844.71,Pending,David,2023-08-27,True
6708,INV7708,Greenline,Alex P,Calgary,4073.97,4073.97,Pending,Steve,2023-09-12,False
6709,INV7709,Quickmove,Alex P,Windsor,4693.84,4693.84,Flagged,Kathy,2023-09-12,False
6710,INV7710,Roadx,Sonia M,Montreal,4362.45,4362.45,Approved,Nora,2023-01-28,False
6711,INV7711,Greenline,Leah T,Vancouver,1290.6,1290.6,Approved,Maria,2023-06-13,False
6712,INV7712,Fastship,Sonia M,Calgary,2283.8,2283.8,Pending,Steve,2023-05-19,False
6713,INV7713,Greenline,John D,Vancouver,1777.83,1733.83,Flagged,Maria,2023-10-16,True
6714,INV7714,Abc Corp,Sonia M,Montreal,3566.65,3566.65,Pending,Nora,2023-11-22,False
6715,INV7715,Quickmove,John D,Windsor,4174.3,4174.3,Flagged,Kathy,2023-04-29,False
6716,INV7716,Xyz Ltd,Naman Goyal,Calgary,1157.4,1157.4,Approved,Steve,2023-09-18,False
6717,INV7717,Fastship,John D,Calgary,4741.65,4741.65,Flagged,Steve,2023-08-02,False
6718,INV7718,Ab Trucks,John D,Vancouver,3418.91,3418.91,Approved,Maria,2023-09-19,False
6719,INV7719,Roadx,Sonia M,Montreal,1170.39,1170.39,Approved,Nora,2023-03-17,False
6720,INV7720,Greenline,Leah T,Toronto,1918.36,1918.36,Approved,David,2023-09-28,False
6721,INV7721,Roadx,Naman Goyal,Calgary,612.57,612.57,Pending,Steve,2023-10-07,False
6722,INV7722,Xyz Ltd,Ravi K,Windsor,3025.64,3025.64,Pending,Kathy,2023-09-18,False
6723,INV7723,Abc Corp,Ravi K,Calgary,929.04,929.04,Flagged,Steve,2023-01-11,False
6724,INV7724,Quickmove,Leah T,Calgary,3496.14,3496.14,Pending,Steve,2023-07-22,False
6725,INV7725,Abc Corp,Ravi K,Toronto,3712.51,3712.51,Pending,David,2023-04-26,False
6726,INV7726,Xyz Ltd,Naman Goyal,Toronto,2448.74,2448.74,Flagged,David,2023-10-19,False
6727,INV7727,Xyz Ltd,Alex P,Montreal,559.7,559.7,Approved,Nora,2023-11-11,False
6728,INV7728,Quickmove,Naman Goyal,Calgary,3093.28,3132.28,Pending,Steve,2023-09-19,True
6729,INV7729,Greenline,Sonia M,Calgary,1923.81,1923.81,Pending,Steve,2023-05-20,False
6730,INV7730,Xyz Ltd,John D,Vancouver,4753.27,4753.27,Approved,Maria,2023-07-11,False
6731,INV7731,Ab Trucks,John D,Vancouver,2614.71,2624.71,Flagged,Maria,2023-03-30,True
6732,INV7732,Roadx,Sonia M,Windsor,454.1,454.1,Approved,Kathy,2023-09-10,False
6733,INV7733,Roadx,Sonia M,Windsor,3216.64,3216.64,Pending,Kathy,2023-08-10,False
6734,INV7734,Fastship,John D,Vancouver,3918.83,3918.83,Pending,Maria,2023-11-10,False
6735,INV7735,Xyz Ltd,Leah T,Windsor,886.46,886.46,Flagged,Kathy,2023-03-29,False
6736,INV7736,Xyz Ltd,Alex P,Calgary,2300.38,2300.38,Approved,Steve,2023-05-23,False
6737,INV7737,Ab Trucks,Alex P,Toronto,3741.67,3741.67,Pending,David,2023-07-28,False
6738,INV7738,Abc Corp,Alex P,Calgary,200.42,229.42,Approved,Steve,2023-12-15,True
6739,INV7739,Abc Corp,Sonia M,Vancouver,241.95,198.95,Flagged,Maria,2023-08-19,True
6740,INV7740,Roadx,John D,Montreal,3416.87,3416.87,Flagged,Nora,2023-01-30,False
6741,INV7741,Roadx,Leah T,Montreal,3653.12,3653.12,Flagged,Nora,2023-07-03,False
6742,INV7742,Greenline,John D,Vancouver,4244.76,4244.76,Pending,Maria,2023-10-17,False
6743,INV7743,Quickmove,John D,Calgary,2058.04,2058.04,Pending,Steve,2023-10-28,False
6744,INV7744,Ab Trucks,Leah T,Windsor,2009.91,2009.91,Pending,Kathy,2023-01-05,False
6745,INV7745,Quickmove,Naman Goyal,Windsor,2806.6,2806.6,Pending,Kathy,2023-01-24,False
6746,INV7746,Quickmove,Leah T,Montreal,3810.9,3810.9,Flagged,Nora,2023-01-31,False
6747,INV7747,Fastship,Naman Goyal,Vancouver,3240.86,3240.86,Pending,Maria,2023-02-17,False
6748,INV7748,Quickmove,Ravi K,Vancouver,1703.88,1703.88,Pending,Maria,2023-03-22,False
6749,INV7749,Fastship,Naman Goyal,Toronto,1798.08,1798.08,Pending,David,2023-01-17,False
6750,INV7750,Quickmove,Alex P,Montreal,3838.72,3838.72,Flagged,Nora,2023-03-21,False
6751,INV7751,Ab Trucks,Alex P,Vancouver,2719.77,2719.77,Flagged,Maria,2023-12-25,False
6752,INV7752,Fastship,Leah T,Toronto,580.08,580.08,Pending,David,2024-01-01,False
6753,INV7753,Abc Corp,Alex P,Windsor,849.68,849.68,Approved,Kathy,2023-06-24,False
6754,INV7754,Fastship,Alex P,Montreal,4270.83,4270.83,Approved,Nora,2023-04-27,False
6755,INV7755,Fastship,Ravi K,Montreal,4994.14,4994.14,Pending,Nora,2023-04-20,False
6756,INV7756,Ab Trucks,Alex P,Vancouver,1744.85,1744.85,Pending,Maria,2023-07-03,False
6757,INV7757,Ab Trucks,Sonia M,Vancouver,1994.84,1994.84,Pending,Maria,2023-07-02,False
6758,INV7758,Fastship,Sonia M,Calgary,856.99,856.99,Flagged,Steve,2023-06-02,False
6759,INV7759,Xyz Ltd,Sonia M,Windsor,1254.99,1254.99,Approved,Kathy,2023-03-01,False
6760,INV7760,Ab Trucks,Naman Goyal,Windsor,2180.69,2180.69,Flagged,Kathy,2023-03-16,False
6761,INV7761,Greenline,Leah T,Toronto,1493.51,1493.51,Approved,David,2023-09-17,False
6762,INV7762,Greenline,Leah T,Toronto,3536.98,3536.98,Flagged,David,2023-11-27,False
6763,INV7763,Abc Corp,John D,Calgary,2735.46,2708.46,Flagged,Steve,2023-12-05,True
6764,INV7764,Quickmove,Ravi K,Windsor,4129.26,4124.26,Pending,Kathy,2023-02-26,True
6765,INV7765,Fastship,Sonia M,Toronto,3650.17,3650.17,Pending,David,2023-04-01,False
6766,INV7766,Xyz Ltd,Sonia M,Windsor,727.69,769.69,Pending,Kathy,2023-07-30,True
6767,INV7767,Abc Corp,Alex P,Windsor,704.61,704.61,Flagged,Kathy,2023-10-24,False
6768,INV7768,Fastship,Sonia M,Toronto,4488.68,4488.68,Pending,David,2023-04-09,False
6769,INV7769,Ab Trucks,Alex P,Vancouver,4115.61,4115.61,Flagged,Maria,2023-10-26,False
6770,INV7770,Greenline,Alex P,Vancouver,2392.79,2392.79,Flagged,Maria,2023-09-03,False
6771,INV7771,Roadx,John D,Toronto,738.78,738.78,Pending,David,2023-05-30,False
6772,INV7772,Xyz Ltd,Naman Goyal,Calgary,4503.02,4503.02,Pending,Steve,2023-12-28,False
6773,INV7773,Roadx,Alex P,Montreal,1230.43,1230.43,Flagged,Nora,2023-01-26,False
6774,INV7774,Greenline,Alex P,Windsor,274.12,274.12,Approved,Kathy,2023-07-03,False
6775,INV7775,Quickmove,Naman Goyal,Montreal,4628.77,4628.77,Approved,Nora,2023-12-24,False
6776,INV7776,Quickmove,John D,Toronto,4063.78,4063.78,Flagged,David,2023-04-14,False
6777,INV7777,Roadx,Alex P,Windsor,3498.06,3498.06,Pending,Kathy,2023-02-19,False
6778,INV7778,Ab Trucks,Ravi K,Montreal,266.75,266.75,Pending,Nora,2023-06-04,False
6779,INV7779,Fastship,Naman Goyal,Vancouver,2689.31,2689.31,Pending,Maria,2023-05-23,False
6780,INV7780,Ab Trucks,Ravi K,Calgary,3302.82,3318.82,Flagged,Steve,2023-07-23,True
6781,INV7781,Roadx,Sonia M,Montreal,3820.8,3774.8,Pending,Nora,2023-08-27,True
6782,INV7782,Ab Trucks,Naman Goyal,Calgary,2408.26,2408.26,Approved,Steve,2023-03-05,False
6783,INV7783,Greenline,Sonia M,Vancouver,4771.41,4771.41,Approved,Maria,2023-10-22,False
6784,INV7784,Xyz Ltd,Leah T,Montreal,1299.43,1299.43,Pending,Nora,2023-12-15,False
6785,INV7785,Ab Trucks,Alex P,Toronto,441.7,441.7,Flagged,David,2023-07-19,False
6786,INV7786,Greenline,John D,Windsor,1730.55,1730.55,Approved,Kathy,2023-09-27,False
6787,INV7787,Xyz Ltd,Ravi K,Vancouver,3342.84,3380.84,Pending,Maria,2023-08-26,True
6788,INV7788,Quickmove,Sonia M,Calgary,3712.07,3724.07,Pending,Steve,2023-11-23,True
6789,INV7789,Fastship,Alex P,Calgary,3718.63,3718.63,Approved,Steve,2023-01-31,False
6790,INV7790,Roadx,Ravi K,Vancouver,642.3,642.3,Flagged,Maria,2023-10-30,False
6791,INV7791,Quickmove,Ravi K,Toronto,4436.94,4436.94,Flagged,David,2023-12-19,False
6792,INV7792,Fastship,Leah T,Toronto,1476.09,1476.09,Approved,David,2023-08-13,False
6793,INV7793,Quickmove,Leah T,Calgary,1128.56,1128.56,Flagged,Steve,2023-11-07,False
6794,INV7794,Abc Corp,Sonia M,Vancouver,3110.84,3110.84,Pending,Maria,2023-06-10,False
6795,INV7795,Quickmove,Alex P,Vancouver,1138.06,1138.06,Flagged,Maria,2023-11-17,False
6796,INV7796,Greenline,John D,Windsor,2589.39,2589.39,Approved,Kathy,2023-06-19,False
6797,INV7797,Xyz Ltd,Sonia M,Calgary,2094.45,2094.45,Approved,Steve,2023-09-13,False
6798,INV7798,Quickmove,Ravi K,Toronto,1236.97,1236.97,Approved,David,2023-07-16,False
6799,INV7799,Ab Trucks,Ravi K,Montreal,1531.09,1531.09,Pending,Nora,2023-09-17,False
6800,INV7800,Fastship,Naman Goyal,Toronto,2194.3,2194.3,Pending,David,2023-07-06,False
6801,INV7801,Xyz Ltd,Alex P,Toronto,1796.19,1796.19,Pending,David,2023-05-11,False
6802,INV7802,Xyz Ltd,Naman Goyal,Montreal,1969.72,1949.72,Approved,Nora,2023-02-28,True
6803,INV7803,Greenline,Leah T,Calgary,3703.63,3725.63,Flagged,Steve,2023-03-26,True
6804,INV7804,Abc Corp,Sonia M,Windsor,925.06,925.06,Pending,Kathy,2023-03-16,False
6805,INV7805,Fastship,Sonia M,Toronto,3175.33,3175.33,Approved,David,2023-07-03,False
6806,INV7806,Roadx,Ravi K,Toronto,3422.97,3422.97,Approved,David,2023-08-15,False
6807,INV7807,Xyz Ltd,Alex P,Calgary,4030.23,4030.23,Pending,Steve,2023-02-05,False
6808,INV7808,Roadx,Ravi K,Calgary,4251.9,4251.9,Flagged,Steve,2023-04-23,False
6809,INV7809,Xyz Ltd,Leah T,Vancouver,877.46,877.46,Pending,Maria,2023-11-25,False
6810,INV7810,Xyz Ltd,Naman Goyal,Calgary,777.48,777.48,Flagged,Steve,2023-11-09,False
6811,INV7811,Greenline,Ravi K,Calgary,3112.38,3112.38,Approved,Steve,2023-08-20,False
6812,INV7812,Greenline,Sonia M,Toronto,3808.89,3822.89,Approved,David,2023-03-21,True
6813,INV7813,Greenline,Alex P,Windsor,1434.4,1434.4,Approved,Kathy,2023-07-01,False
6814,INV7814,Quickmove,Leah T,Toronto,2676.65,2676.65,Flagged,David,2023-12-15,False
6815,INV7815,Ab Trucks,Alex P,Calgary,3883.97,3883.97,Pending,Steve,2023-07-02,False
6816,INV7816,Xyz Ltd,Sonia M,Vancouver,3860.77,3860.77,Pending,Maria,2023-10-13,False
6817,INV7817,Fastship,Leah T,Windsor,3303.72,3303.72,Flagged,Kathy,2023-09-21,False
6818,INV7818,Roadx,Leah T,Vancouver,486.06,486.06,Pending,Maria,2023-07-21,False
6819,INV7819,Greenline,Naman Goyal,Montreal,348.15,348.15,Flagged,Nora,2023-08-29,False
6820,INV7820,Quickmove,Naman Goyal,Vancouver,2003.38,2003.38,Pending,Maria,2023-08-09,False
6821,INV7821,Greenline,Naman Goyal,Vancouver,230.77,230.77,Pending,Maria,2023-07-20,False
6822,INV7822,Roadx,Ravi K,Calgary,4530.31,4530.31,Flagged,Steve,2023-07-03,False
6823,INV7823,Roadx,John D,Calgary,198.71,198.71,Pending,Steve,2023-09-21,False
6824,INV7824,Xyz Ltd,Naman Goyal,Calgary,245.1,245.1,Approved,Steve,2023-11-25,False
6825,INV7825,Greenline,John D,Calgary,910.1,910.1,Approved,Steve,2023-01-22,False
6826,INV7826,Roadx,John D,Calgary,3172.37,3172.37,Flagged,Steve,2023-04-19,False
6827,INV7827,Ab Trucks,Alex P,Vancouver,2753.62,2753.62,Pending,Maria,2023-02-21,False
6828,INV7828,Ab Trucks,Sonia M,Montreal,3331.49,3331.49,Flagged,Nora,2023-05-08,False
6829,INV7829,Greenline,Ravi K,Calgary,4478.42,4478.42,Flagged,Steve,2023-04-28,False
6830,INV7830,Ab Trucks,John D,Montreal,2329.23,2329.23,Pending,Nora,2023-05-30,False
6831,INV7831,Roadx,Ravi K,Montreal,314.99,314.99,Approved,Nora,2023-06-16,False
6832,INV7832,Xyz Ltd,Alex P,Toronto,3841.13,3841.13,Approved,David,2023-10-29,False
6833,INV7833,Xyz Ltd,Naman Goyal,Toronto,4078.63,4078.63,Pending,David,2023-08-23,False
6834,INV7834,Quickmove,Leah T,Windsor,344.45,344.45,Approved,Kathy,2023-03-24,False
6835,INV7835,Xyz Ltd,John D,Toronto,1289.96,1289.96,Flagged,David,2023-03-14,False
6836,INV7836,Abc Corp,Sonia M,Calgary,3875.92,3856.92,Flagged,Steve,2023-02-28,True
6837,INV7837,Greenline,Leah T,Montreal,1943.16,1943.16,Flagged,Nora,2023-03-06,False
6838,INV7838,Xyz Ltd,Alex P,Windsor,2415.99,2415.99,Approved,Kathy,2023-01-05,False
6839,INV7839,Ab Trucks,Ravi K,Toronto,4133.56,4133.56,Pending,David,2023-06-04,False
6840,INV7840,Roadx,Naman Goyal,Vancouver,563.64,587.64,Pending,Maria,2023-06-05,True
6841,INV7841,Fastship,Ravi K,Windsor,3418.69,3418.69,Flagged,Kathy,2023-07-19,False
6842,INV7842,Quickmove,Sonia M,Calgary,1153.42,1153.42,Flagged,Steve,2023-04-13,False
6843,INV7843,Fastship,John D,Montreal,406.99,406.99,Flagged,Nora,2023-06-03,False
6844,INV7844,Xyz Ltd,Sonia M,Calgary,3346.24,3346.24,Approved,Steve,2023-09-06,False
6845,INV7845,Fastship,Ravi K,Calgary,694.92,694.92,Pending,Steve,2023-01-17,False
6846,INV7846,Fastship,Ravi K,Vancouver,3760.34,3760.34,Pending,Maria,2023-12-09,False
6847,INV7847,Abc Corp,Leah T,Vancouver,1093.26,1093.26,Approved,Maria,2023-12-27,False
6848,INV7848,Ab Trucks,Sonia M,Montreal,337.71,337.71,Pending,Nora,2023-11-25,False
6849,INV7849,Quickmove,Sonia M,Toronto,586.56,586.56,Flagged,David,2023-05-09,False
6850,INV7850,Ab Trucks,Sonia M,Calgary,4222.22,4222.22,Pending,Steve,2023-01-28,False
6851,INV7851,Abc Corp,Naman Goyal,Toronto,1917.74,1883.74,Pending,David,2023-08-19,True
6852,INV7852,Abc Corp,Ravi K,Montreal,1581.11,1581.11,Approved,Nora,2023-01-22,False
6853,INV7853,Fastship,Alex P,Calgary,2506.87,2506.87,Pending,Steve,2023-04-26,False
6854,INV7854,Greenline,Naman Goyal,Toronto,3201.37,3201.37,Flagged,David,2023-08-27,False
6855,INV7855,Roadx,Naman Goyal,Calgary,281.8,281.8,Pending,Steve,2023-11-21,False
6856,INV7856,Roadx,Naman Goyal,Vancouver,4501.12,4501.12,Approved,Maria,2023-08-17,False
6857,INV7857,Fastship,Leah T,Vancouver,4796.56,4796.56,Approved,Maria,2023-06-22,False
6858,INV7858,Roadx,Alex P,Windsor,2144.8,2144.8,Flagged,Kathy,2023-02-24,False
6859,INV7859,Abc Corp,Sonia M,Montreal,2121.88,2121.88,Pending,Nora,2023-06-15,False
6860,INV7860,Ab Trucks,Leah T,Toronto,4404.94,4404.94,Approved,David,2023-09-26,False
6861,INV7861,Roadx,Ravi K,Calgary,2203.63,2203.63,Flagged,Steve,2023-10-06,False
6862,INV7862,Quickmove,John D,Windsor,4295.33,4295.33,Flagged,Kathy,2023-06-18,False
6863,INV7863,Fastship,Leah T,Montreal,238.85,238.85,Flagged,Nora,2023-10-28,False
6864,INV7864,Greenline,John D,Montreal,2499.29,2499.29,Pending,Nora,2023-10-19,False
6865,INV7865,Fastship,Ravi K,Montreal,4766.9,4766.9,Flagged,Nora,2023-12-23,False
6866,INV7866,Xyz Ltd,Alex P,Toronto,1338.74,1338.74,Pending,David,2023-07-15,False
6867,INV7867,Fastship,John D,Vancouver,1404.16,1404.16,Approved,Maria,2023-12-11,False
6868,INV7868,Abc Corp,Naman Goyal,Windsor,3187.6,3187.6,Approved,Kathy,2023-06-01,False
6869,INV7869,Ab Trucks,Leah T,Toronto,4638.34,4604.34,Pending,David,2023-12-02,True
6870,INV7870,Ab Trucks,John D,Calgary,1073.84,1073.84,Flagged,Steve,2023-10-10,False
6871,INV7871,Quickmove,Ravi K,Toronto,4616.09,4628.09,Approved,David,2023-12-16,True
6872,INV7872,Roadx,Naman Goyal,Calgary,3348.72,3389.72,Pending,Steve,2023-01-15,True
6873,INV7873,Abc Corp,John D,Calgary,4965.93,4965.93,Flagged,Steve,2023-05-02,False
6874,INV7874,Xyz Ltd,Ravi K,Montreal,3708.65,3708.65,Approved,Nora,2023-03-23,False
6875,INV7875,Abc Corp,Alex P,Toronto,3372.22,3364.22,Pending,David,2023-04-01,True
6876,INV7876,Fastship,Ravi K,Vancouver,4093.03,4093.03,Flagged,Maria,2023-11-28,False
6877,INV7877,Abc Corp,Alex P,Calgary,958.19,958.19,Flagged,Steve,2023-08-22,False
6878,INV7878,Abc Corp,Naman Goyal,Montreal,4735.33,4735.33,Flagged,Nora,2023-01-03,False
6879,INV7879,Quickmove,Ravi K,Vancouver,911.42,911.42,Pending,Maria,2023-03-08,False
6880,INV7880,Xyz Ltd,Sonia M,Toronto,225.78,225.78,Pending,David,2023-12-24,False
6881,INV7881,Fastship,Leah T,Vancouver,3519.5,3519.5,Flagged,Maria,2023-05-30,False
6882,INV7882,Greenline,Sonia M,Toronto,1004.52,1004.52,Flagged,David,2023-02-22,False
6883,INV7883,Quickmove,Sonia M,Calgary,3817.89,3817.89,Flagged,Steve,2023-10-14,False
6884,INV7884,Greenline,Sonia M,Windsor,3995.69,3995.69,Flagged,Kathy,2023-06-30,False
6885,INV7885,Quickmove,Leah T,Windsor,1259.83,1230.83,Flagged,Kathy,2023-07-21,True
6886,INV7886,Ab Trucks,Sonia M,Calgary,524.93,524.93,Flagged,Steve,2023-08-16,False
6887,INV7887,Quickmove,Alex P,Vancouver,2554.02,2554.02,Approved,Maria,2023-05-08,False
6888,INV7888,Roadx,Ravi K,Toronto,4462.07,4462.07,Flagged,David,2023-07-03,False
6889,INV7889,Abc Corp,Naman Goyal,Windsor,4251.73,4251.73,Pending,Kathy,2023-04-07,False
6890,INV7890,Xyz Ltd,Sonia M,Toronto,673.7,689.7,Pending,David,2023-05-19,True
6891,INV7891,Xyz Ltd,Sonia M,Calgary,4827.44,4827.44,Pending,Steve,2023-01-31,False
6892,INV7892,Greenline,Naman Goyal,Vancouver,1393.35,1393.35,Pending,Maria,2023-08-19,False
6893,INV7893,Quickmove,Alex P,Toronto,1812.02,1812.02,Approved,David,2023-10-25,False
6894,INV7894,Abc Corp,Sonia M,Vancouver,830.35,830.35,Approved,Maria,2023-04-01,False
6895,INV7895,Xyz Ltd,Alex P,Windsor,1951.23,1951.23,Pending,Kathy,2023-06-27,False
6896,INV7896,Roadx,Naman Goyal,Toronto,3214.64,3177.64,Pending,David,2023-09-11,True
6897,INV7897,Xyz Ltd,Ravi K,Montreal,2579.78,2550.78,Pending,Nora,2023-12-01,True
6898,INV7898,Abc Corp,Sonia M,Windsor,4154.94,4154.94,Pending,Kathy,2023-07-17,False
6899,INV7899,Roadx,Alex P,Vancouver,3242.37,3242.37,Pending,Maria,2023-03-02,False
6900,INV7900,Xyz Ltd,Leah T,Calgary,1391.37,1347.37,Approved,Steve,2023-04-07,True
6901,INV7901,Roadx,John D,Montreal,2831.45,2831.45,Approved,Nora,2023-08-18,False
6902,INV7902,Quickmove,Alex P,Toronto,414.54,414.54,Approved,David,2023-10-29,False
6903,INV7903,Abc Corp,Sonia M,Windsor,2945.87,2945.87,Flagged,Kathy,2023-07-01,False
6904,INV7904,Abc Corp,John D,Toronto,2009.35,2009.35,Pending,David,2023-12-23,False
6905,INV7905,Abc Corp,Sonia M,Toronto,582.15,534.15,Pending,David,2023-02-26,True
6906,INV7906,Roadx,Naman Goyal,Montreal,1606.57,1606.57,Flagged,Nora,2023-02-24,False
6907,INV7907,Fastship,Naman Goyal,Montreal,4500.63,4500.63,Pending,Nora,2023-03-30,False
6908,INV7908,Ab Trucks,Sonia M,Montreal,2971.59,2987.59,Flagged,Nora,2023-12-05,True
6909,INV7909,Xyz Ltd,Ravi K,Montreal,4526.0,4526.0,Flagged,Nora,2023-07-13,False
6910,INV7910,Xyz Ltd,Alex P,Calgary,2112.94,2123.94,Flagged,Steve,2023-12-03,True
6911,INV7911,Fastship,Sonia M,Vancouver,4896.65,4898.65,Flagged,Maria,2023-11-30,True
6912,INV7912,Fastship,Ravi K,Montreal,1864.09,1864.09,Pending,Nora,2023-05-31,False
6913,INV7913,Fastship,Naman Goyal,Windsor,3808.34,3808.34,Flagged,Kathy,2023-01-24,False
6914,INV7914,Greenline,Sonia M,Toronto,1596.48,1596.48,Pending,David,2023-09-09,False
6915,INV7915,Greenline,Leah T,Montreal,619.35,619.35,Flagged,Nora,2023-05-04,False
6916,INV7916,Roadx,Ravi K,Windsor,4181.98,4181.98,Approved,Kathy,2023-09-22,False
6917,INV7917,Greenline,Sonia M,Calgary,3836.65,3836.65,Pending,Steve,2023-06-18,False
6918,INV7918,Quickmove,Naman Goyal,Windsor,4121.08,4143.08,Pending,Kathy,2023-07-13,True
6919,INV7919,Quickmove,Sonia M,Windsor,1568.5,1568.5,Flagged,Kathy,2023-03-02,False
6920,INV7920,Abc Corp,Sonia M,Calgary,3547.94,3547.94,Flagged,Steve,2023-08-26,False
6921,INV7921,Roadx,Leah T,Calgary,1177.62,1177.62,Approved,Steve,2023-12-02,False
6922,INV7922,Xyz Ltd,Ravi K,Toronto,155.43,155.43,Pending,David,2023-08-17,False
6923,INV7923,Ab Trucks,John D,Montreal,4345.8,4306.8,Approved,Nora,2023-03-23,True
6924,INV7924,Abc Corp,Sonia M,Windsor,2665.27,2665.27,Approved,Kathy,2023-05-19,False
6925,INV7925,Xyz Ltd,John D,Vancouver,4919.9,4919.9,Approved,Maria,2023-08-29,False
6926,INV7926,Xyz Ltd,Alex P,Vancouver,1986.67,1986.67,Pending,Maria,2023-04-23,False
6927,INV7927,Roadx,Sonia M,Toronto,4788.68,4788.68,Approved,David,2023-08-27,False
