Invoice_ID,Client_Name,Billing_Clerk,Region,Freight_Amount,Billed_Amount,Status,Region_Manager,Date_Processed,Error_Flag
INV8452,FastShip,Naman Goyal,Calgary,3021.71,3021.71,Approved,Steve,2023-10-31,No
INV8453,RoadX,John D,Calgary,3304.43,3296.43,,Steve,2023-06-12,Yes
INV8454,AB Trucks,Sonia M,Toronto,4157.29,4157.29,Flagged,David,2024-01-01,No
INV8455,ABC Corp,John D,Vancouver,1077.09,1077.09,Pending,Maria,2023-06-08,No
INV8456,FastShip,Leah T,Montreal,2669.21,2669.21,Pending,Nora,2023-11-28,No
INV8457,RoadX,Leah T,Montreal,2290.94,2290.94,Approved,Nora,2023-11-05,No
INV8458,RoadX,Naman Goyal,Montreal,3355.76,3355.76,Approved,Nora,2023-05-31,No
INV8459,AB Trucks,Ravi K,Windsor,413.32,413.32,Flagged,Kathy,2023-02-23,No
INV8460,GreenLine,Alex P,Windsor,4431.66,4431.66,Pending,Kathy,2023-09-28,No
INV8461,GreenLine,Sonia M,Toronto,2604.67,2604.67,Approved,David,2023-08-21,No
INV8462,QuickMove,Alex P,Windsor,4397.52,4397.52,Approved,Kathy,2023-08-05,No
INV8463,RoadX,Ravi K,Calgary,1767.16,1767.16,Pending,Steve,2023-11-18,No
INV8464,ABC Corp,Leah T,Vancouver,3302.26,3302.26,Pending,Maria,2023-04-12,No
INV8465,FastShip,Sonia M,Vancouver,4787.95,4824.95,Approved,Maria,2023-05-22,Yes
INV8466,RoadX,John D,Vancouver,4722.56,4722.56,Pending,Maria,2023-11-12,No
INV8467,XYZ Ltd,Leah T,Vancouver,4726.1,4726.1,Pending,Maria,2023-06-12,No
INV8468,FastShip,Leah T,Montreal,310.44,310.44,Pending,Nora,2023-10-21,No
INV8469,QuickMove,Naman Goyal,Montreal,2074.78,2074.78,Flagged,Nora,2023-08-08,No
INV8470,GreenLine,Ravi K,Calgary,397.83,397.83,Approved,Steve,2023-11-03,No
INV8471,RoadX,Naman Goyal,Toronto,1616.44,1616.44,Pending,David,2023-02-24,No
INV8472,AB Trucks,Naman Goyal,Windsor,955.43,955.43,Pending,Kathy,2023-08-01,No
INV8473,XYZ Ltd,Alex P,Windsor,3138.67,3088.67,Approved,Kathy,2023-08-05,Yes
INV8474,RoadX,Leah T,Montreal,3925.66,3954.66,Flagged,Nora,2023-09-05,Yes
INV8475,QuickMove,Ravi K,Vancouver,2615.4,2615.4,Approved,Maria,2023-03-30,No
INV8476,ABC Corp,Naman Goyal,Calgary,3997.82,3997.82,Pending,Steve,2023-08-19,No
INV8477,XYZ Ltd,John D,Toronto,162.79,121.78999999999999,Pending,David,2023-07-18,Yes
INV8478,QuickMove,Sonia M,Montreal,4120.33,4120.33,Approved,Nora,2023-04-14,Yes
INV8479,RoadX,Ravi K,Calgary,973.97,973.97,Flagged,Steve,2023-10-23,No
INV8480,ABC Corp,Alex P,Calgary,2358.59,2358.59,Approved,Steve,2023-01-07,No
INV8481,XYZ Ltd,Ravi K,Montreal,2268.67,2268.67,Approved,Nora,2023-08-11,No
INV8482,ABC Corp,Leah T,Calgary,4378.46,4378.46,Approved,Steve,2023-09-01,No
INV8483,ABC Corp,Alex P,Vancouver,4833.3,4833.3,Flagged,Maria,2023-07-30,No
INV8484,XYZ Ltd,Sonia M,Calgary,1350.09,1350.09,Approved,Steve,2024-01-01,No
INV8485,XYZ Ltd,John D,Toronto,430.32,430.32,Approved,David,2023-01-17,No
INV8486,ABC Corp,Naman Goyal,Calgary,3287.56,3287.56,Approved,Steve,2023-01-20,Yes
INV8487,QuickMove,Ravi K,Windsor,2563.92,2563.92,Pending,Kathy,2023-02-12,No
INV8488,GreenLine,Alex P,Calgary,2871.96,2871.96,Flagged,Steve,2023-11-06,No
INV8489,XYZ Ltd,Sonia M,Montreal,326.72,326.72,Pending,Nora,2023-12-20,No
INV8490,RoadX,Naman Goyal,Windsor,3899.02,3899.02,Pending,Kathy,2023-09-20,No
INV8491,FastShip,Sonia M,Montreal,1238.53,1238.53,Approved,Nora,2023-05-09,No
INV8492,AB Trucks,John D,Toronto,1741.19,1741.19,Pending,David,2023-12-09,No
INV8493,ABC Corp,Naman Goyal,Vancouver,1218.93,1218.93,Approved,Maria,2023-09-14,No
INV8494,ABC Corp,Naman Goyal,Toronto,4735.13,4735.13,Approved,David,2023-08-24,No
INV8495,AB Trucks,Naman Goyal,Windsor,926.74,926.74,Approved,Kathy,2023-03-05,No
INV8496,GreenLine,Alex P,Vancouver,3688.36,3688.36,Pending,Maria,2023-07-28,No
INV8497,AB Trucks,Naman Goyal,Calgary,1304.16,1304.16,Flagged,Steve,,Yes
INV8498,XYZ Ltd,Sonia M,Windsor,2182.11,2182.11,Approved,Kathy,2023-07-22,No
INV8499,AB Trucks,Alex P,Vancouver,4980.7,4994.7,Flagged,Maria,2023-07-16,Yes
INV8500,ABC Corp,Naman Goyal,Montreal,592.83,592.83,Flagged,Nora,2023-11-05,No
INV8501,AB Trucks,Sonia M,Vancouver,4418.66,4418.66,Pending,Maria,2023-01-29,No
INV8502,FastShip,Sonia M,Montreal,4735.64,4735.64,Approved,Nora,2023-11-03,No
INV8503,RoadX,Ravi K,Montreal,3521.31,3492.31,Pending,Nora,2023-01-16,Yes
INV8504,XYZ Ltd,Sonia M,Vancouver,148.81,148.81,Flagged,Maria,2023-12-16,No
INV8505,AB Trucks,Leah T,Toronto,4121.91,4121.91,Flagged,David,2023-03-07,No
INV8506,ABC Corp,John D,Toronto,4423.13,4423.13,Flagged,David,2023-04-13,No
INV8507,QuickMove,Naman Goyal,Montreal,4906.58,4906.58,Approved,Nora,2023-02-20,No
INV8508,RoadX,Naman Goyal,Windsor,4212.65,4212.65,Approved,Kathy,2023-08-20,No
INV8509,XYZ Ltd,Naman Goyal,Vancouver,2283.38,2283.38,Pending,Maria,2023-09-18,No
INV8510,ABC Corp,Sonia M,Windsor,3474.38,3474.38,Flagged,Kathy,2023-09-19,No
INV8511,GreenLine,Sonia M,Toronto,2477.13,2460.13,Approved,David,2023-07-28,Yes
INV8512,FastShip,Naman Goyal,Windsor,1829.79,1829.79,Flagged,Kathy,2023-03-01,No
INV8513,GreenLine,Leah T,Calgary,3169.49,3137.49,Approved,Steve,2023-12-27,Yes
INV8514,FastShip,Alex P,Calgary,3872.18,3872.18,,Steve,2023-01-19,No
INV8515,AB Trucks,Alex P,Toronto,3215.91,3215.91,Flagged,David,2023-03-18,No
INV8516,XYZ Ltd,John D,Windsor,4150.23,4150.23,Approved,Kathy,2023-06-11,No
INV8517,AB Trucks,Ravi K,Vancouver,964.24,964.24,Pending,Maria,2023-12-29,No
INV8518,FastShip,John D,Toronto,1931.1,1931.1,Pending,David,2023-10-03,No
INV8519,FastShip,Naman Goyal,Calgary,1631.67,1631.67,Approved,Steve,2023-01-20,No
INV8520,FastShip,Naman Goyal,Toronto,1051.22,1051.22,Pending,David,2023-04-11,No
INV8521,RoadX,Naman Goyal,Windsor,2271.55,2271.55,Approved,Kathy,2023-12-23,Yes
INV8522,ABC Corp,Ravi K,Windsor,4744.58,4710.58,Flagged,Kathy,2023-07-15,Yes
INV8523,XYZ Ltd,Sonia M,Windsor,2736.24,2736.24,Pending,Kathy,2023-03-22,No
INV8524,AB Trucks,Ravi K,Montreal,1503.38,1503.38,Flagged,Nora,2023-08-20,No
INV8525,AB Trucks,John D,Windsor,1834.9,1804.9,Approved,Kathy,2023-12-29,Yes
INV8526,GreenLine,Sonia M,Calgary,3104.07,3104.07,Flagged,Steve,2023-05-24,No
INV8527,FastShip,Sonia M,Calgary,1828.46,1828.46,Pending,Steve,2023-08-07,No
INV8528,QuickMove,John D,Montreal,2737.9,2737.9,Pending,Nora,2023-05-09,No
INV8529,FastShip,Sonia M,Calgary,1443.38,1443.38,Pending,Steve,2023-01-24,No
INV8530,FastShip,Alex P,Calgary,1795.06,1795.06,Pending,Steve,2023-12-04,No
INV8531,QuickMove,John D,Toronto,3558.07,3534.07,Approved,David,2023-01-07,Yes
INV8532,AB Trucks,John D,Windsor,2964.63,2964.63,Flagged,Kathy,2023-01-08,No
INV8533,GreenLine,Alex P,Toronto,558.09,558.09,Approved,David,2023-10-05,No
INV8534,ABC Corp,Ravi K,Toronto,4868.59,4868.59,Pending,David,2023-04-04,No
INV8535,QuickMove,Ravi K,Calgary,341.75,341.75,Flagged,Steve,2023-02-13,No
INV8536,RoadX,Ravi K,Vancouver,506.4,506.4,Pending,Maria,2023-10-08,No
INV8537,XYZ Ltd,Sonia M,Windsor,3536.79,3536.79,Flagged,Kathy,2023-07-27,No
INV8538,QuickMove,Alex P,Vancouver,3569.29,3569.29,Flagged,Maria,2023-03-11,No
INV8539,ABC Corp,John D,Calgary,192.78,192.78,Pending,Steve,2023-12-11,No
INV8540,AB Trucks,John D,Montreal,3249.49,3249.49,Approved,Nora,2023-01-04,No
INV8541,RoadX,John D,Toronto,262.97,262.97,Pending,David,2023-02-06,No
INV8542,RoadX,Sonia M,Calgary,4807.77,4807.77,Flagged,Steve,2023-02-02,No
INV8543,RoadX,Sonia M,Calgary,3511.1,3511.1,Approved,Steve,2023-01-27,No
INV8544,FastShip,Leah T,Vancouver,1014.23,989.23,Approved,Maria,2023-05-20,Yes
INV8545,XYZ Ltd,Ravi K,Montreal,874.71,874.71,Approved,Nora,2023-07-30,No
INV8546,AB Trucks,Leah T,Toronto,2891.35,2891.35,Approved,David,2023-11-23,No
INV8547,AB Trucks,Leah T,Montreal,3204.24,3204.24,Flagged,Nora,2023-08-19,No
INV8548,RoadX,Sonia M,Montreal,4173.06,4173.06,Flagged,Nora,2023-01-07,No
INV8549,AB Trucks,Ravi K,Montreal,4526.27,4520.27,Pending,Nora,2023-08-24,Yes
INV8550,XYZ Ltd,Ravi K,Windsor,2023.41,1986.41,Flagged,Kathy,2023-07-05,Yes
INV8551,XYZ Ltd,John D,Montreal,4236.02,4236.02,Pending,Nora,2023-01-15,No
INV8552,GreenLine,Sonia M,Calgary,2757.66,2708.66,Flagged,Steve,2023-05-05,Yes
INV8553,QuickMove,Ravi K,Windsor,2405.85,2405.85,Pending,Kathy,2023-07-19,No
INV8554,QuickMove,Leah T,Windsor,3524.96,3524.96,Approved,Kathy,2023-02-27,No
INV8555,GreenLine,Alex P,Montreal,605.66,605.66,Approved,Nora,2023-07-15,Yes
INV8556,ABC Corp,Alex P,Calgary,1400.39,1400.39,Flagged,Steve,2023-10-22,No
INV8557,QuickMove,Sonia M,Toronto,4102.14,4102.14,Approved,David,2023-08-29,No
INV8558,XYZ Ltd,John D,Montreal,2569.99,2569.99,Pending,Nora,2023-12-25,No
INV8559,XYZ Ltd,John D,Windsor,4549.41,4549.41,Pending,Kathy,2023-01-21,Yes
INV8560,QuickMove,Ravi K,Toronto,534.65,534.65,Approved,David,2023-02-15,No
INV8561,XYZ Ltd,Sonia M,Toronto,1635.72,1635.72,Approved,David,2023-11-22,No
INV8562,GreenLine,Alex P,Windsor,1842.19,1842.19,Approved,Kathy,2023-12-05,No
INV8563,RoadX,Leah T,Toronto,2171.33,2171.33,Flagged,David,2023-08-15,No
INV8564,RoadX,Ravi K,Calgary,4935.42,4935.42,Pending,Steve,2023-03-15,No
INV8565,AB Trucks,Leah T,Calgary,1622.25,1622.25,Flagged,Steve,2023-08-22,No
INV8566,RoadX,Ravi K,Montreal,2641.54,2641.54,Flagged,Nora,2023-01-18,No
INV8567,FastShip,Naman Goyal,Montreal,2726.75,2726.75,,Nora,2023-03-24,No
INV8568,GreenLine,Leah T,Toronto,3876.91,3876.91,Pending,David,2023-12-02,No
INV8569,XYZ Ltd,Sonia M,Windsor,2637.56,2637.56,Pending,Kathy,2023-08-14,No
INV8570,QuickMove,Leah T,Calgary,3068.11,3029.11,Flagged,Steve,2023-12-06,Yes
INV8571,RoadX,Leah T,Vancouver,3791.31,3791.31,Pending,Maria,2023-12-10,Yes
INV8572,GreenLine,Ravi K,Montreal,595.55,595.55,Approved,Nora,2023-07-25,No
INV8573,RoadX,Alex P,Calgary,4821.01,4821.01,Pending,Steve,2023-05-09,No
INV8574,ABC Corp,Naman Goyal,Toronto,4246.89,4246.89,Flagged,David,2023-04-17,No
INV8575,XYZ Ltd,Leah T,Calgary,2004.99,2004.99,Approved,Steve,2023-02-12,No
INV8576,ABC Corp,Alex P,Calgary,3669.25,3669.25,Approved,Steve,2023-09-15,No
INV8577,XYZ Ltd,John D,Toronto,3835.39,3819.39,Flagged,David,,Yes
INV8578,GreenLine,Naman Goyal,Montreal,4266.21,4266.21,Flagged,Nora,2023-07-05,Yes
INV8579,AB Trucks,Naman Goyal,Montreal,1022.75,1022.75,Pending,Nora,2023-11-16,No
INV8580,RoadX,Ravi K,Vancouver,3548.14,3548.14,Approved,Maria,2023-02-24,No
INV8581,RoadX,Leah T,Vancouver,263.37,263.37,Pending,Maria,2023-02-20,No
INV8582,FastShip,John D,Montreal,666.34,666.34,Approved,Nora,2023-05-04,Yes
INV8583,QuickMove,Ravi K,Montreal,3902.73,3902.73,Flagged,Nora,2023-02-26,No
INV8584,ABC Corp,Sonia M,Montreal,4083.71,4083.71,Approved,Nora,2023-10-10,No
INV8585,RoadX,Alex P,Montreal,3002.94,3002.94,Approved,Nora,2023-08-23,No
INV8586,GreenLine,Alex P,Calgary,2950.26,2950.26,Approved,Steve,2023-05-06,No
INV8587,AB Trucks,Ravi K,Vancouver,3772.61,3772.61,Pending,Maria,2023-02-28,No
INV8588,QuickMove,Alex P,Toronto,4539.82,4539.82,Approved,David,,No
INV8589,GreenLine,Leah T,Windsor,2163.46,2163.46,Pending,Kathy,2023-07-15,No
INV8590,ABC Corp,Alex P,Toronto,662.62,662.62,Approved,David,2023-07-05,No
INV8591,FastShip,Leah T,Windsor,4211.1,4211.1,Pending,Kathy,2023-12-05,No
INV8592,RoadX,Sonia M,Calgary,1774.06,1774.06,Pending,Steve,2023-12-10,No
INV8593,GreenLine,John D,Vancouver,755.55,755.55,Approved,Maria,2023-05-29,No
INV8594,QuickMove,Naman Goyal,Windsor,3111.62,3111.62,Flagged,Kathy,2023-07-12,No
INV8595,XYZ Ltd,Ravi K,Montreal,2932.61,2932.61,Flagged,Nora,2023-11-24,No
INV8596,AB Trucks,Ravi K,Calgary,2423.81,2423.81,Approved,Steve,2023-12-19,No
INV8597,QuickMove,Leah T,Windsor,4313.01,4313.01,Approved,Kathy,2023-09-14,No
INV8598,GreenLine,Sonia M,Montreal,1433.91,1465.91,Flagged,Nora,2023-01-21,Yes
INV8599,AB Trucks,Sonia M,Calgary,164.85,164.85,Pending,Steve,2023-11-08,No
INV8600,RoadX,Naman Goyal,Windsor,1685.0,1685.0,Flagged,Kathy,2023-02-14,No
INV8601,XYZ Ltd,John D,Montreal,147.56,147.56,Flagged,Nora,2023-09-27,No
INV8602,FastShip,Ravi K,Vancouver,2763.6,2763.6,Flagged,Maria,2023-01-03,No
INV8603,QuickMove,Leah T,Calgary,1953.42,1953.42,Pending,Steve,2023-08-22,No
INV8604,FastShip,Sonia M,Windsor,4088.32,4088.32,Flagged,Kathy,2023-05-22,No
INV8605,XYZ Ltd,Ravi K,Montreal,4008.17,4008.17,Approved,Nora,2023-03-11,No
INV8606,AB Trucks,Leah T,Vancouver,2229.73,2229.73,Approved,Maria,2023-10-05,No
INV8607,RoadX,Alex P,Montreal,1160.78,1160.78,Pending,Nora,2023-01-15,No
INV8608,GreenLine,Ravi K,Vancouver,2169.91,2169.91,Approved,Maria,2023-08-25,No
INV8609,XYZ Ltd,John D,Windsor,3242.46,3242.46,Pending,Kathy,2023-05-28,No
INV8610,ABC Corp,Leah T,Montreal,1032.01,1032.01,Flagged,Nora,2023-06-22,No
INV8611,AB Trucks,John D,Montreal,3887.93,3848.93,Flagged,Nora,2023-03-29,Yes
INV8612,FastShip,Ravi K,Toronto,1719.75,1719.75,Approved,David,2023-11-19,Yes
INV8613,QuickMove,Alex P,Calgary,4667.67,4667.67,Approved,Steve,2023-02-18,Yes
INV8614,XYZ Ltd,John D,Montreal,2608.17,2657.17,Flagged,Nora,2023-12-27,Yes
INV8615,FastShip,Sonia M,Vancouver,4250.92,4250.92,Flagged,Maria,2023-08-10,No
INV8616,AB Trucks,Leah T,Calgary,3117.87,3117.87,Approved,Steve,2023-12-26,No
INV8617,FastShip,Ravi K,Windsor,2817.55,2817.55,Pending,Kathy,2023-03-27,No
INV8618,XYZ Ltd,Alex P,Calgary,3442.44,3442.44,Pending,Steve,2023-02-02,No
INV8619,AB Trucks,Sonia M,Toronto,4076.31,4076.31,Pending,David,2023-08-01,No
INV8620,ABC Corp,Ravi K,Windsor,3258.09,3258.09,Approved,Kathy,2023-12-12,No
INV8621,XYZ Ltd,Alex P,Montreal,4006.48,4006.48,Pending,Nora,2023-02-26,No
INV8622,GreenLine,Sonia M,Windsor,1033.28,1033.28,Pending,Kathy,2023-08-03,No
INV8623,RoadX,John D,Windsor,1459.83,1459.83,Flagged,Kathy,2023-06-09,No
INV8624,XYZ Ltd,Ravi K,Toronto,1225.64,1225.64,Flagged,David,2023-02-27,Yes
INV8625,AB Trucks,Ravi K,Vancouver,4011.69,4011.69,Flagged,Maria,2023-06-22,No
INV8626,QuickMove,John D,Windsor,522.03,522.03,Flagged,Kathy,2023-01-20,No
INV8627,RoadX,Naman Goyal,Vancouver,3999.73,4011.73,Flagged,Maria,2023-10-04,Yes
INV8628,XYZ Ltd,Sonia M,Calgary,2006.31,2006.31,Approved,Steve,2023-09-14,No
INV8629,ABC Corp,John D,Toronto,489.59,489.59,Pending,David,2023-07-26,No
INV8630,QuickMove,Ravi K,Montreal,2179.69,2179.69,Pending,Nora,2023-06-12,No
INV8631,ABC Corp,Sonia M,Windsor,1572.46,1572.46,Approved,Kathy,2023-03-17,No
INV8632,GreenLine,Sonia M,Vancouver,3000.57,3000.57,Pending,Maria,2023-08-28,No
INV8633,QuickMove,Naman Goyal,Windsor,2415.38,2415.38,Pending,Kathy,2023-03-14,No
INV8634,FastShip,Ravi K,Toronto,1554.21,1554.21,Pending,David,2023-05-09,No
INV8635,QuickMove,Alex P,Montreal,4325.1,4325.1,Flagged,Nora,2023-07-05,No
INV8636,RoadX,Naman Goyal,Calgary,2093.42,2093.42,Flagged,Steve,2023-06-27,No
INV8637,QuickMove,Naman Goyal,Calgary,2406.38,2406.38,Approved,Steve,2023-09-03,No
INV8638,AB Trucks,Alex P,Vancouver,4248.48,4248.48,Flagged,Maria,2023-10-01,No
INV8639,AB Trucks,Alex P,Calgary,536.38,536.38,Pending,Steve,2023-12-27,No
INV8640,,Naman Goyal,Vancouver,2010.48,2010.48,Approved,Maria,2023-01-21,No
INV8641,QuickMove,Sonia M,Montreal,2074.0,2074.0,Pending,Nora,2023-06-13,No
INV8642,ABC Corp,John D,Windsor,2529.55,2529.55,Pending,Kathy,2023-09-11,No
INV8643,ABC Corp,John D,Toronto,619.99,619.99,Approved,David,2023-05-27,No
INV8644,XYZ Ltd,Naman Goyal,Montreal,603.03,603.03,Pending,Nora,2023-01-25,No
INV8645,GreenLine,Sonia M,Montreal,2140.44,2140.44,Approved,Nora,2023-05-19,No
INV8646,RoadX,Alex P,Calgary,261.84,261.84,Approved,Steve,2023-08-23,No
INV8647,GreenLine,Leah T,Calgary,1349.42,1349.42,Pending,Steve,2023-11-24,No
INV8648,QuickMove,Naman Goyal,Toronto,1085.77,1085.77,Pending,David,2023-05-15,No
INV8649,GreenLine,Ravi K,Windsor,2497.99,2480.99,Pending,Kathy,2023-10-10,Yes
INV8650,XYZ Ltd,Sonia M,Montreal,154.68,154.68,Pending,Nora,2023-04-03,Yes
INV8651,GreenLine,Ravi K,Calgary,3411.09,3411.09,Approved,Steve,2023-07-14,No
INV8652,FastShip,Ravi K,Montreal,4292.38,4292.38,Flagged,Nora,2023-11-25,Yes
INV8653,XYZ Ltd,Naman Goyal,Windsor,3563.03,3563.03,Pending,Kathy,2023-11-29,No
INV8654,FastShip,Sonia M,Vancouver,4108.58,4123.58,Approved,Maria,2023-07-23,Yes
INV8655,QuickMove,Ravi K,Windsor,3252.25,3293.25,Flagged,Kathy,2023-02-27,Yes
INV8656,XYZ Ltd,Sonia M,Montreal,2586.1,2594.1,Approved,Nora,2023-08-08,Yes
INV8657,QuickMove,John D,Montreal,1173.21,1173.21,Flagged,Nora,2023-07-09,No
INV8658,QuickMove,Leah T,Toronto,1470.17,1470.17,Flagged,David,2023-08-05,No
INV8659,GreenLine,Ravi K,Montreal,1656.77,1656.77,Flagged,Nora,2023-03-30,No
INV8660,FastShip,Ravi K,Calgary,286.29,286.29,Pending,Steve,2023-08-04,No
INV8661,QuickMove,Sonia M,Toronto,4574.13,4574.13,Flagged,David,2023-05-15,No
INV8662,FastShip,Leah T,Montreal,4511.48,4511.48,Flagged,Nora,2023-05-25,No
INV8663,,,Windsor,628.11,596.11,Approved,Kathy,2023-09-25,Yes
INV8664,XYZ Ltd,Ravi K,Montreal,2827.8,2834.8,Pending,Nora,2023-05-26,Yes
INV8665,AB Trucks,Naman Goyal,Windsor,2391.44,2391.44,Approved,Kathy,2023-08-13,No
INV8666,GreenLine,Sonia M,Windsor,3448.73,3448.73,Pending,Kathy,2023-06-02,No
INV8667,QuickMove,Sonia M,Montreal,3054.79,3054.79,Pending,Nora,2023-05-06,No
INV8668,FastShip,Ravi K,Windsor,709.18,709.18,Pending,Kathy,2023-11-07,No
INV8669,RoadX,John D,Vancouver,3334.38,3334.38,Flagged,Maria,2023-01-19,No
INV8670,AB Trucks,Ravi K,Toronto,3083.47,3083.47,Pending,David,2023-02-08,No
INV8671,QuickMove,Alex P,Montreal,2703.0,2703.0,Pending,Nora,2023-03-19,No
INV8672,RoadX,Ravi K,Vancouver,2071.79,2071.79,Pending,Maria,2023-04-22,No
INV8673,GreenLine,Leah T,Windsor,4779.11,4779.11,Pending,Kathy,2023-02-10,No
INV8674,GreenLine,Leah T,Windsor,4262.25,4262.25,Approved,Kathy,2023-04-06,No
INV8675,FastShip,Alex P,Toronto,2966.92,2968.92,Flagged,David,2023-01-07,Yes
INV8676,FastShip,Leah T,Vancouver,131.25,131.25,Pending,Maria,2023-12-14,No
INV8677,QuickMove,Leah T,Vancouver,2217.4,2217.4,Flagged,Maria,2023-02-18,No
INV8678,XYZ Ltd,Naman Goyal,Montreal,3531.66,3500.66,Flagged,Nora,2023-03-03,Yes
INV8679,AB Trucks,Sonia M,Windsor,674.74,674.74,Pending,Kathy,2023-01-24,No
INV8680,QuickMove,Leah T,Calgary,2092.09,2092.09,Pending,Steve,2023-10-30,No
INV8681,AB Trucks,Sonia M,Montreal,1039.45,1039.45,Flagged,Nora,2023-01-09,No
INV8682,FastShip,John D,Montreal,1756.9,1756.9,Flagged,Nora,2023-10-20,No
INV8683,GreenLine,Ravi K,Montreal,230.68,230.68,Approved,Nora,2023-11-06,Yes
INV8684,FastShip,Naman Goyal,Toronto,720.99,720.99,Flagged,David,2023-09-02,No
INV8685,GreenLine,Alex P,Toronto,2328.31,2328.31,Pending,David,2023-10-31,No
INV8686,QuickMove,John D,Montreal,4501.13,4501.13,Flagged,Nora,2023-12-31,No
INV8687,GreenLine,Naman Goyal,Calgary,2503.85,2503.85,Pending,Steve,2023-05-31,No
INV8688,FastShip,Naman Goyal,Vancouver,2320.08,2320.08,Approved,Maria,2023-06-10,No
INV8689,ABC Corp,Alex P,Vancouver,3959.09,3994.09,Pending,Maria,2023-06-30,Yes
INV8690,AB Trucks,Alex P,Windsor,1412.37,1412.37,Pending,Kathy,2023-06-11,No
INV8691,RoadX,Sonia M,Vancouver,565.84,565.84,Flagged,Maria,2023-01-29,No
INV8692,GreenLine,Ravi K,Vancouver,1126.91,1126.91,Flagged,Maria,2023-09-06,No
INV8693,GreenLine,John D,Calgary,3977.37,3965.37,Pending,Steve,2023-06-19,Yes
INV8694,ABC Corp,Ravi K,Vancouver,3417.53,3417.53,Approved,Maria,2023-01-20,No
INV8695,QuickMove,John D,Calgary,548.51,548.51,Pending,Steve,2023-06-08,No
INV8696,QuickMove,Naman Goyal,Toronto,3368.76,3368.76,Pending,David,2023-08-05,Yes
INV8697,QuickMove,Leah T,Calgary,4664.6,4664.6,Pending,Steve,2024-01-01,No
INV8698,RoadX,Leah T,Toronto,320.28,353.28,Pending,David,2023-01-04,Yes
INV8699,XYZ Ltd,Alex P,Calgary,3120.45,3120.45,Approved,Steve,2023-01-22,No
INV8700,ABC Corp,Alex P,Montreal,1957.91,1957.91,Pending,Nora,2023-08-11,No
INV8701,RoadX,Naman Goyal,Toronto,2555.05,2555.05,Pending,David,2023-07-10,No
INV8702,abc corp,Naman Goyal,Toronto,2688.08,2724.08,Pending,David,2023-10-19,Yes
INV8703,GreenLine,John D,Vancouver,3878.13,3878.13,Flagged,Maria,2023-10-17,No
INV8704,AB Trucks,Naman Goyal,Toronto,2829.36,2829.36,Flagged,David,2023-07-13,Yes
INV8705,ABC Corp,John D,Calgary,3006.12,3006.12,Approved,Steve,2023-02-19,No
INV8706,XYZ Ltd,Ravi K,Montreal,1731.27,1731.27,Approved,Nora,2023-04-13,No
INV8707,FastShip,Alex P,Montreal,717.13,717.13,Pending,Nora,2023-11-21,No
INV8708,RoadX,Alex P,Vancouver,3445.39,3445.39,Approved,Maria,2023-05-09,No
INV8709,ABC Corp,Leah T,Calgary,102.36,102.36,Pending,Steve,2023-03-24,No
INV8710,ABC Corp,Leah T,Calgary,1710.71,1710.71,Approved,Steve,2023-01-11,Yes
INV8711,,Alex P,Windsor,1168.42,1168.42,Flagged,Kathy,2023-07-16,No
INV8712,AB Trucks,Ravi K,Toronto,2003.81,2003.81,Pending,David,2023-08-24,No
INV8713,ABC Corp,Ravi K,Vancouver,1625.21,1625.21,Pending,Maria,2023-02-06,No
INV8714,ABC Corp,Sonia M,Montreal,3550.66,3550.66,Flagged,Nora,2023-06-08,No
INV8715,AB Trucks,John D,Windsor,1375.01,1375.01,Approved,Kathy,2023-09-09,No
INV8716,XYZ Ltd,Leah T,Calgary,2847.68,2847.68,Pending,Steve,2023-09-19,No
INV8717,RoadX,John D,Toronto,2333.28,2333.28,Flagged,David,2023-01-20,No
INV8718,RoadX,Leah T,Montreal,4025.18,4025.18,Approved,Nora,2023-06-16,No
INV8719,ABC Corp,,Windsor,2197.65,2197.65,Approved,Kathy,2023-11-19,No
INV8720,AB Trucks,Alex P,Calgary,4332.99,4332.99,Approved,Steve,2023-10-20,No
INV8721,ABC Corp,John D,Montreal,100.71,100.71,Pending,Nora,2023-01-17,No
INV8722,QuickMove,Leah T,Montreal,3063.7,3063.7,Flagged,Nora,2023-06-25,No
INV8723,FastShip,John D,Calgary,148.05,176.05,Pending,Steve,2023-04-10,Yes
INV8724,RoadX,Alex P,Calgary,3598.28,3642.28,Approved,Steve,2023-10-30,Yes
INV8725,QuickMove,Naman Goyal,Vancouver,1251.12,1251.12,Pending,Maria,2023-06-24,No
INV8726,GreenLine,Leah T,Montreal,1961.91,1961.91,Approved,Nora,2023-06-16,No
INV8727,FastShip,Naman Goyal,Calgary,1964.14,1964.14,Approved,Steve,2023-04-28,No
INV8728,ABC Corp,Sonia M,Windsor,4247.47,4208.47,Flagged,Kathy,2023-01-29,Yes
INV8729,XYZ Ltd,Ravi K,Toronto,600.25,600.25,Pending,David,2023-12-02,No
INV8730,RoadX,John D,Vancouver,3367.8,3367.8,Flagged,Maria,2024-01-01,Yes
INV8731,GreenLine,Leah T,Calgary,4908.16,4908.16,Pending,Steve,2023-11-08,No
INV8732,FastShip,John D,Toronto,209.68,209.68,Pending,David,2023-11-28,No
INV8733,RoadX,Sonia M,Vancouver,4832.88,4832.88,Pending,Maria,2023-04-26,No
INV8734,AB Trucks,Sonia M,Montreal,190.18,190.18,Approved,Nora,2023-05-09,Yes
